FeedbackID,CustomerID,StoreID,Rating,ReviewText,FeedbackDate
2789,14161,10,4,Loved the indoor plant variety,2021-05-03
2790,1244,24,3,Decent experience overall,2023-08-11
2791,1006,7,3,Store was busy but okay,2023-07-05
2792,6324,12,5,Great selection and clean store,2025-09-02
2793,3341,14,3,Average product selection,2024-01-28
2794,14877,14,3,Store was busy but okay,2025-05-27
2795,7705,2,4,Loved the indoor plant variety,2025-11-24
2796,810,22,4,Great selection and clean store,2025-10-19
2797,3232,10,4,Fast checkout and friendly advice,2022-07-05
2798,9797,12,5,Great selection and clean store,2022-11-08
2799,1085,13,4,Loved the indoor plant variety,2021-01-20
2800,2559,20,4,Good prices during promotion,2021-01-24
2801,4790,17,4,Loved the indoor plant variety,2024-12-04
2802,5715,19,4,Fast checkout and friendly advice,2025-07-20
2803,7801,14,5,Loved the indoor plant variety,2025-04-23
2804,2328,24,3,Some items were out of stock,2023-05-24
2805,11331,4,5,Loved the indoor plant variety,2024-09-01
2806,13790,10,4,Fast checkout and friendly advice,2024-05-21
2807,935,12,5,Helpful staff and healthy plants,2022-06-25
2808,5490,24,4,Great selection and clean store,2024-03-25
2809,882,23,5,Good prices during promotion,2022-06-07
2810,13363,14,4,Loved the indoor plant variety,2022-10-10
2811,303,4,3,Prices were a bit high,2021-10-06
2812,3633,6,4,Loved the indoor plant variety,2022-11-22
2813,14869,4,5,Loved the indoor plant variety,2023-05-10
2814,2670,6,4,Great selection and clean store,2021-04-03
2815,5850,9,2,Plant quality was disappointing,2021-07-20
2816,8065,1,4,Great selection and clean store,2022-03-11
2817,5903,13,3,Prices were a bit high,2023-10-28
2818,4120,7,4,Good prices during promotion,2024-12-04
2819,2347,5,4,Fast checkout and friendly advice,2025-03-12
2820,14213,4,3,Decent experience overall,2023-08-13
2821,11521,7,4,Great selection and clean store,2023-04-08
2822,12191,11,4,Great selection and clean store,2021-05-10
2823,11834,11,5,Helpful staff and healthy plants,2025-11-10
2824,6271,16,4,Fast checkout and friendly advice,2025-09-07
2825,13739,3,3,Some items were out of stock,2021-07-11
2826,4598,12,3,Some items were out of stock,2022-07-09
2827,3830,9,4,Good prices during promotion,2021-12-10
2828,2866,15,4,Helpful staff and healthy plants,2021-03-22
2829,2151,14,4,Fast checkout and friendly advice,2025-11-15
2830,13702,12,5,Good prices during promotion,2021-10-13
2831,11088,1,4,Fast checkout and friendly advice,2025-10-23
2832,13620,15,4,Great selection and clean store,2021-08-21
2833,5064,5,5,Good prices during promotion,2021-09-23
2834,1450,14,4,Great selection and clean store,2021-05-07
2835,6510,20,4,Helpful staff and healthy plants,2021-11-03
2836,8551,6,4,Fast checkout and friendly advice,2023-01-22
2837,7429,17,5,Helpful staff and healthy plants,2023-09-25
2838,14917,1,4,Fast checkout and friendly advice,2021-03-23
2839,1533,24,5,Good prices during promotion,2024-04-19
2840,14247,19,5,Helpful staff and healthy plants,2022-09-20
2841,3161,18,4,Great selection and clean store,2024-01-06
2842,1436,1,4,Fast checkout and friendly advice,2021-05-28
2843,4872,14,4,Good prices during promotion,2022-05-22
2844,2743,9,4,Loved the indoor plant variety,2024-01-10
2845,1031,13,3,Prices were a bit high,2023-08-16
2846,508,1,3,Store was busy but okay,2024-08-12
2847,1587,21,2,Long wait and limited stock,2025-04-21
2848,9590,15,4,Fast checkout and friendly advice,2021-03-22
2849,2167,2,5,Loved the indoor plant variety,2025-12-19
2850,9384,19,3,Decent experience overall,2021-06-20
2851,3671,5,2,Discount was confusing,2025-04-25
2852,4858,4,5,Great selection and clean store,2024-05-02
2853,4547,22,4,Fast checkout and friendly advice,2022-06-28
2854,14496,17,3,Average product selection,2024-04-25
2855,14684,5,5,Fast checkout and friendly advice,2021-07-28
2856,2545,13,3,Some items were out of stock,2022-07-24
2857,1040,1,3,Decent experience overall,2023-07-21
2858,13751,4,4,Helpful staff and healthy plants,2023-03-20
2859,9880,5,3,Average product selection,2021-03-23
2860,8505,6,5,Helpful staff and healthy plants,2023-03-22
2861,13562,10,4,Loved the indoor plant variety,2021-12-03
2862,9413,5,5,Helpful staff and healthy plants,2022-01-21
2863,2472,18,3,Some items were out of stock,2021-05-19
2864,8211,1,4,Fast checkout and friendly advice,2021-11-08
2865,4601,18,4,Good prices during promotion,2024-09-26
2866,6689,16,4,Great selection and clean store,2021-11-23
2867,6879,2,4,Good prices during promotion,2025-06-06
2868,6791,24,2,Competitor had better price,2022-08-15
2869,6881,1,4,Fast checkout and friendly advice,2021-03-04
2870,9309,5,3,Store was busy but okay,2025-08-12
2871,12063,17,5,Great selection and clean store,2025-08-17
2872,10433,18,4,Great selection and clean store,2023-11-13
2873,5591,25,3,Store was busy but okay,2021-08-08
2874,6861,18,4,Loved the indoor plant variety,2025-08-03
2875,4578,9,3,Store was busy but okay,2022-03-27
2876,7594,14,4,Loved the indoor plant variety,2021-06-04
2877,8507,3,4,Great selection and clean store,2023-01-13
2878,3620,1,4,Fast checkout and friendly advice,2022-04-06
2879,11272,3,4,Good prices during promotion,2024-04-05
2880,5043,16,4,Fast checkout and friendly advice,2021-12-17
2881,5799,25,5,Good prices during promotion,2022-01-06
2882,11282,8,5,Helpful staff and healthy plants,2024-11-12
2883,5016,4,3,Some items were out of stock,2025-12-12
2884,9271,12,4,Loved the indoor plant variety,2023-08-24
2885,13582,14,4,Fast checkout and friendly advice,2021-03-06
2886,8199,4,3,Average product selection,2021-12-10
2887,1967,1,3,Average product selection,2023-08-18
2888,5474,20,4,Loved the indoor plant variety,2022-12-20
2889,10220,9,4,Great selection and clean store,2025-05-01
2890,5004,10,4,Good prices during promotion,2023-07-23
2891,11528,25,4,Helpful staff and healthy plants,2022-04-26
2892,3302,4,2,Plant quality was disappointing,2025-10-21
2893,13543,24,5,Loved the indoor plant variety,2022-06-21
2894,11545,5,5,Loved the indoor plant variety,2025-12-08
2895,7833,5,4,Good prices during promotion,2022-06-08
2896,8444,15,4,Good prices during promotion,2025-03-15
2897,10012,14,4,Loved the indoor plant variety,2024-08-19
2898,1276,23,5,Good prices during promotion,2021-03-14
2899,11303,20,4,Fast checkout and friendly advice,2023-02-11
2900,10897,10,5,Great selection and clean store,2022-08-08
2901,7023,23,4,Great selection and clean store,2024-09-10
2902,8463,11,5,Great selection and clean store,2021-04-14
2903,10468,14,5,Loved the indoor plant variety,2022-05-20
2904,5062,10,3,Average product selection,2021-05-14
2905,13224,1,3,Average product selection,2022-01-23
2906,1985,14,5,Helpful staff and healthy plants,2025-12-14
2907,5507,5,3,Prices were a bit high,2025-09-24
2908,13472,24,4,Good prices during promotion,2021-06-18
2909,11690,4,5,Loved the indoor plant variety,2021-04-02
2910,10222,5,3,Decent experience overall,2025-05-26
2911,7942,11,4,Good prices during promotion,2022-05-11
2912,6390,25,4,Good prices during promotion,2024-03-15
2913,11938,5,4,Helpful staff and healthy plants,2025-03-06
2914,8819,10,5,Loved the indoor plant variety,2021-01-27
2915,8718,16,4,Great selection and clean store,2024-03-15
2916,14925,6,4,Helpful staff and healthy plants,2022-07-13
2917,6309,4,3,Some items were out of stock,2025-02-04
2918,2313,14,4,Great selection and clean store,2023-06-10
2919,14899,14,4,Loved the indoor plant variety,2021-11-27
2920,6751,21,4,Helpful staff and healthy plants,2021-02-19
2921,13598,7,4,Fast checkout and friendly advice,2022-04-28
2922,3918,3,4,Loved the indoor plant variety,2023-12-01
2923,6808,17,4,Helpful staff and healthy plants,2024-12-18
2924,10867,23,3,Prices were a bit high,2022-09-10
2925,5288,4,3,Average product selection,2021-12-22
2926,14005,22,3,Some items were out of stock,2024-12-03
2927,10336,13,3,Some items were out of stock,2025-10-09
2928,7406,18,2,Long wait and limited stock,2024-07-17
2929,3919,7,4,Fast checkout and friendly advice,2021-05-16
2930,8924,14,3,Prices were a bit high,2024-06-17
2931,12032,11,4,Good prices during promotion,2021-04-26
2932,12646,1,4,Great selection and clean store,2023-04-15
2933,4278,2,4,Good prices during promotion,2024-09-04
2934,1503,24,2,Could not find what I needed,2025-08-18
2935,3679,11,3,Store was busy but okay,2021-07-16
2936,678,11,4,Helpful staff and healthy plants,2022-01-18
2937,6428,25,5,Loved the indoor plant variety,2023-01-25
2938,2898,1,4,Great selection and clean store,2024-11-11
2939,2653,11,3,Prices were a bit high,2023-05-08
2940,3730,8,4,Good prices during promotion,2023-09-26
2941,7730,3,5,Fast checkout and friendly advice,2024-12-04
2942,694,7,4,Good prices during promotion,2021-04-01
2943,7780,13,3,Some items were out of stock,2025-12-16
2944,1139,23,3,Store was busy but okay,2023-01-27
2945,14814,14,5,Fast checkout and friendly advice,2023-12-02
2946,9113,23,5,Loved the indoor plant variety,2023-08-14
2947,3658,7,3,Average product selection,2025-03-20
2948,6537,4,4,Great selection and clean store,2024-04-17
2949,5265,24,2,Plant quality was disappointing,2024-10-16
2950,4940,8,5,Fast checkout and friendly advice,2024-07-25
2951,13845,18,4,Helpful staff and healthy plants,2021-01-21
2952,6609,10,5,Fast checkout and friendly advice,2025-06-09
2953,14815,13,4,Fast checkout and friendly advice,2023-05-15
2954,9403,12,3,Some items were out of stock,2021-06-26
2955,641,12,4,Good prices during promotion,2022-07-03
2956,7965,7,3,Prices were a bit high,2021-09-11
2957,8067,14,5,Fast checkout and friendly advice,2025-10-09
2958,2188,12,5,Loved the indoor plant variety,2024-10-13
2959,6752,12,4,Fast checkout and friendly advice,2021-06-16
2960,444,20,3,Prices were a bit high,2021-10-26
2961,12484,15,4,Great selection and clean store,2024-03-04
2962,13704,24,4,Loved the indoor plant variety,2024-04-05
2963,9944,19,4,Loved the indoor plant variety,2024-11-19
2964,7755,24,3,Decent experience overall,2024-12-27
2965,12997,7,5,Good prices during promotion,2024-10-15
2966,6132,8,3,Average product selection,2023-03-21
2967,10441,25,4,Helpful staff and healthy plants,2021-06-26
2968,3746,24,4,Fast checkout and friendly advice,2023-05-22
2969,10208,3,4,Fast checkout and friendly advice,2021-11-08
2970,10801,13,3,Decent experience overall,2021-04-03
2971,2371,17,5,Good prices during promotion,2025-05-10
2972,12607,16,3,Prices were a bit high,2025-12-21
2973,1709,17,5,Great selection and clean store,2025-10-25
2974,12585,13,4,Fast checkout and friendly advice,2023-11-17
2975,5229,3,3,Store was busy but okay,2021-12-18
2976,8307,25,5,Great selection and clean store,2024-09-11
2977,10692,1,3,Average product selection,2025-03-12
2978,13564,11,3,Some items were out of stock,2024-05-08
2979,8106,2,5,Loved the indoor plant variety,2025-03-13
2980,4542,7,5,Helpful staff and healthy plants,2022-06-19
2981,12213,20,4,Good prices during promotion,2021-03-21
2982,13067,4,5,Helpful staff and healthy plants,2022-06-25
2983,5490,22,5,Fast checkout and friendly advice,2022-03-25
2984,9844,15,4,Great selection and clean store,2021-08-07
2985,6348,8,5,Good prices during promotion,2022-12-15
2986,4302,8,3,Average product selection,2023-10-12
2987,11695,14,4,Helpful staff and healthy plants,2022-05-04
2988,1338,2,4,Loved the indoor plant variety,2021-11-06
2989,5708,13,3,Store was busy but okay,2021-04-15
2990,10661,15,5,Great selection and clean store,2025-03-01
2991,6126,19,4,Fast checkout and friendly advice,2023-12-15
2992,5501,23,4,Helpful staff and healthy plants,2023-01-28
2993,1877,8,3,Store was busy but okay,2024-11-01
2994,11201,7,3,Decent experience overall,2021-10-13
2995,2262,20,4,Great selection and clean store,2024-12-05
2996,3497,14,4,Great selection and clean store,2024-10-13
2997,982,11,3,Prices were a bit high,2025-07-12
2998,7760,14,4,Great selection and clean store,2023-12-23
2999,12432,7,4,Loved the indoor plant variety,2022-05-16
3000,7406,8,5,Fast checkout and friendly advice,2021-03-08
3001,11967,21,3,Average product selection,2025-06-03
3002,5390,12,4,Great selection and clean store,2023-09-05
3003,13316,9,4,Great selection and clean store,2022-09-04
3004,6651,11,4,Loved the indoor plant variety,2023-11-04
3005,6573,15,3,Prices were a bit high,2025-01-08
3006,9880,8,4,Great selection and clean store,2022-04-15
3007,10773,22,4,Great selection and clean store,2025-03-13
3008,1083,19,4,Great selection and clean store,2021-04-06
3009,5440,12,3,Some items were out of stock,2024-12-02
3010,14593,1,3,Some items were out of stock,2022-04-27
3011,13482,5,4,Great selection and clean store,2023-07-08
3012,4765,21,5,Helpful staff and healthy plants,2021-06-07
3013,8123,17,4,Loved the indoor plant variety,2022-09-12
3014,3418,21,4,Good prices during promotion,2022-12-22
3015,14998,4,3,Some items were out of stock,2021-02-11
3016,4685,17,3,Average product selection,2021-10-21
3017,3225,3,5,Good prices during promotion,2024-06-19
3018,2492,22,4,Fast checkout and friendly advice,2021-12-09
3019,8636,22,5,Loved the indoor plant variety,2025-06-23
3020,9519,5,4,Fast checkout and friendly advice,2021-05-28
3021,2882,7,3,Average product selection,2021-04-23
3022,13729,14,3,Some items were out of stock,2024-10-15
3023,14326,1,4,Helpful staff and healthy plants,2025-07-23
3024,11546,18,5,Fast checkout and friendly advice,2022-11-22
3025,5852,3,3,Prices were a bit high,2023-05-23
3026,5578,10,4,Fast checkout and friendly advice,2021-06-04
3027,10729,5,4,Fast checkout and friendly advice,2023-12-16
3028,10203,12,5,Loved the indoor plant variety,2024-05-13
3029,13772,23,4,Great selection and clean store,2025-04-08
3030,12322,19,4,Helpful staff and healthy plants,2024-06-25
3031,13499,22,4,Helpful staff and healthy plants,2022-08-20
3032,12838,4,5,Helpful staff and healthy plants,2025-11-13
3033,2750,17,5,Great selection and clean store,2024-05-11
3034,12494,2,2,Long wait and limited stock,2022-06-01
3035,9655,25,3,Prices were a bit high,2022-03-03
3036,5517,16,3,Some items were out of stock,2022-08-03
3037,11556,6,3,Prices were a bit high,2025-03-23
3038,12017,4,3,Prices were a bit high,2024-07-21
3039,4470,18,2,Competitor had better price,2022-01-12
3040,12538,7,3,Some items were out of stock,2024-10-17
3041,5828,17,4,Great selection and clean store,2022-06-28
3042,3536,16,5,Loved the indoor plant variety,2023-10-15
3043,2599,24,4,Loved the indoor plant variety,2023-11-01
3044,3149,22,3,Prices were a bit high,2021-02-27
3045,14398,11,3,Prices were a bit high,2021-05-23
3046,13176,19,3,Store was busy but okay,2021-06-26
3047,240,19,4,Fast checkout and friendly advice,2024-11-20
3048,14524,4,4,Helpful staff and healthy plants,2023-09-26
3049,12159,14,4,Good prices during promotion,2021-07-04
3050,2282,12,4,Good prices during promotion,2022-10-28
3051,7863,14,3,Prices were a bit high,2024-03-21
3052,4417,21,2,Discount was confusing,2024-11-08
3053,13566,18,3,Store was busy but okay,2025-09-20
3054,424,9,4,Great selection and clean store,2024-05-14
3055,12367,2,3,Decent experience overall,2022-01-24
3056,343,18,4,Helpful staff and healthy plants,2025-06-16
3057,14897,10,5,Helpful staff and healthy plants,2024-11-14
3058,3591,5,3,Prices were a bit high,2021-11-07
3059,11833,15,4,Fast checkout and friendly advice,2022-02-04
3060,14193,1,5,Fast checkout and friendly advice,2024-06-28
3061,1828,5,3,Prices were a bit high,2021-08-05
3062,1986,1,3,Decent experience overall,2023-03-25
3063,4648,2,4,Helpful staff and healthy plants,2025-12-11
3064,13942,25,3,Some items were out of stock,2021-03-26
3065,2106,5,4,Helpful staff and healthy plants,2022-05-16
3066,14804,20,4,Loved the indoor plant variety,2022-11-15
3067,12729,17,5,Helpful staff and healthy plants,2021-12-08
3068,8736,24,4,Helpful staff and healthy plants,2024-12-16
3069,12047,6,3,Decent experience overall,2021-05-09
